RegionID,RegionName,City,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
97018,92782,Tustin,CA,Los Angeles-Long Beach-Anaheim,Orange County,3986,316500,316900,317300,317800,318400,319100,319900,320700,322000,323600,324900,325700,326600,327600,328800,330100,331600,333400,335500,337900,340900,344200,347500,350500,353600,356800,360300,363900,367700,371700,375900,380300,385000,389900,394500,398500,402400,406200,409900,413600,417400,421300,425300,429400,433800,438300,442500,446100,449600,453000,456400,460000,463700,467600,471700,476200,480900,485900,490700,495200,499700,504200,509000,514100,519600,525500,532000,538700,545600,552600,559300,565500,571400,577200,583000,589000,595400,602100,609300,617000,624300,630300,635500,641400,648100,655700,664200,673800,684200,695600,708500,723100,739800,758500,778700,800200,822600,844700,865300,883000,896600,906100,912100,915100,916500,918000,920300,923000,925600,928000,931400,936100,941900,948900,956800,965700,975700,986400,997000,1007300,1016000,1021700,1023600,1021600,1017000,1010900,1003000,993100,982100,971300,960100,947600,934600,922900,912400,901900,891400,882100,873800,865000,854100,841800,828600,815400,803500,795300,790900,788100,785300,783900,784400,786000,787900,789700,789700,787400,783600,779700,777400,777800,780600,784400,788700,792700,795700,798100,797800,797200,800800,804700,804000,803900,805300,803300,799500,795100,790500,786900,786400,788200,788200,784400,780300,778300,779100,780500,778800,778200,780500,780000,780800,783100,784200,787500,795400,804200,813300,822700,831500,839500,847400,857300,869700,884200,900100,913400,925500,932600,932500,931200,934600,938600,941500,947900,956100,961700,964900,967200,963500,954600,946500,940700,935500,933200,932000,931200,930900,934400,939400,943300,947600,956200,964900,975600,985500,991600,996400,1000800,1002900,1006000,1007700,1007500,1007900,1011200,1017000,1022900,1027100,1030500,1036600,1045100,1052100,1053900,1051900,1051800,1060700,1073300,1078300,1075700,1073800,1074100,1073400,1076200,1081000,1085700,1097800,1118300,1131300,1135300,1139800,1144100,1149500,1156900,1163700,1164700,1163400,1156400,1148100,1144300,1140900,1133100,1129100,1132000
96267,91006,Arcadia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4009,285300,285600,285800,285900,286100,286300,286600,287000,287700,288700,289600,290200,291000,291800,292900,294300,296000,298100,300600,303400,306900,310500,313900,316700,319200,321300,323000,324200,325100,325700,326200,326700,327400,328400,329300,330000,330900,332000,333300,335100,337300,339900,343200,347000,351500,356500,361500,366200,370700,375100,379100,382700,386000,388900,391600,394100,396500,398900,401000,402700,404000,405300,406500,407800,409300,411200,413600,416600,420100,424200,428800,433700,438800,444200,449900,455800,462100,468800,475800,483700,491600,498500,504500,510700,517000,523700,531100,539600,549200,559500,570400,581300,592600,604300,616600,629800,644200,659000,673500,686700,698000,707300,714900,721000,726300,731700,737300,743000,748700,754600,761100,768500,776500,785200,794200,802900,811000,818500,825400,831900,837500,841700,844100,843600,839600,833000,824400,814400,804600,796500,790200,785200,780700,776700,772800,767800,761700,756300,752000,748800,746200,743100,738000,730700,721200,711600,703300,697700,695200,695400,696000,697300,699500,702200,704300,705300,704500,702500,702400,706300,712400,719100,725300,730200,734100,737100,738500,738700,742500,748300,751800,751600,752400,752400,752800,752900,752000,748700,746300,745200,742900,739200,737000,736500,734400,729400,726800,725200,722400,722300,724600,726400,731500,739100,743900,747900,753600,760800,767400,777400,788800,798300,810100,827000,843800,861300,880800,898900,913200,924400,933400,937300,936800,937300,941200,948800,956300,962100,968100,973600,977000,981300,986400,993700,1009500,1028300,1041600,1050700,1061300,1072000,1079300,1080900,1080600,1080300,1080000,1080200,1078500,1071800,1060700,1051700,1044900,1036700,1028300,1028100,1032000,1037700,1041400,1046600,1056300,1069800,1079700,1085900,1089500,1095500,1106200,1118000,1129200,1140700,1150700,1155200,1155000,1159900,1174400,1185400,1186500,1184100,1180500,1173500,1168600,1166200,1165600,1164500,1163200,1163900,1164900,1160700,1152500,1144300,1134700,1125900,1119600,1117300
96212,90712,Lakewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4013,159500,159200,159000,158700,158400,158200,158100,158200,158600,159100,159700,160000,160300,160700,161200,161700,162400,163200,164200,165300,166800,168500,170100,171400,172700,173800,174800,175700,176500,177200,178100,179100,180400,181800,183200,184500,185700,186900,188100,189300,190500,191800,193200,194800,196700,198900,201000,202900,204900,206700,208500,210200,211900,213600,215300,217100,219000,221000,223000,224800,226600,228300,230100,231800,233600,235600,237900,240500,243400,246700,250200,253900,257700,261600,265800,270100,274600,279400,284500,290200,296000,301300,306000,310800,315900,321400,327500,334100,340800,347500,354100,360600,367400,374800,383200,392700,403100,413900,424900,435500,445200,454000,461700,468000,473400,478300,483000,487700,492600,497900,503900,510400,516900,523600,530500,536900,542700,547900,552500,556900,560800,563900,565900,565600,563000,559200,555200,550900,547000,543600,540300,536500,532000,526900,521600,515600,508800,502100,496000,490100,484200,477900,470500,461600,450900,439600,428900,420900,416000,412800,409700,406900,404300,402300,400300,397600,394200,390400,387900,388100,389700,391800,394100,396300,398200,399700,400600,400300,401100,403200,403500,401400,400200,398200,394800,391200,388500,385100,381800,378500,375300,372900,372000,370100,366600,362500,359400,356500,354000,352100,350900,351400,354000,357300,359400,361200,363000,365400,369000,374100,378700,382100,386700,394400,402000,408000,413400,419100,423900,428400,432400,435700,438100,440200,443000,446200,448800,451200,453800,456500,458400,459300,459300,458300,458400,460800,463400,464500,466300,469100,471900,474300,476000,478300,482100,486100,490300,495400,499900,504000,507300,509500,511200,513800,516700,520200,523000,526300,530100,533700,536700,538700,540000,541900,544600,548200,552600,556300,558900,561400,562800,565400,569900,573100,574300,575300,575800,575300,575700,577300,580300,582400,583400,584500,584700,582600,579500,577900,577100,577600,580100,583000
96173,90605,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4055,150900,150700,150500,150200,149900,149700,149500,149400,149500,149700,149900,149900,149900,149900,149900,150000,150300,150700,151300,152000,152900,154100,155200,156100,156900,157500,158100,158600,159000,159500,160100,160800,161700,162800,163800,164700,165600,166400,167200,168000,168700,169400,170100,170900,171900,173100,174400,175500,176500,177600,178700,179800,180900,182000,183300,184600,186100,187700,189400,191000,192500,194100,195600,197200,198900,200800,203000,205500,208300,211500,215000,218600,222400,226300,230200,234300,238300,242400,246500,251100,255700,259500,262600,266000,269500,273300,277500,282000,286700,291800,297100,302600,308600,315100,322200,330000,338400,347200,356300,365600,374600,383300,391100,397600,403300,409000,414700,420800,427200,433700,440600,447600,454300,461100,467900,474400,480600,486200,491200,496000,500900,505400,509400,512100,512900,512500,511800,510800,510400,510100,509300,507900,505600,502300,498300,493600,487700,481300,474700,468000,461300,454300,446100,437000,427000,416600,406200,397100,389400,382400,375600,369100,363200,357700,351700,345200,338300,330900,325100,322500,321900,321900,322100,322500,322400,322700,323300,322900,323000,325200,326400,325000,324300,324300,324300,323300,321600,319100,317700,316500,314600,312500,311100,309400,307100,305800,305600,305400,305000,305200,305900,307900,310900,313900,315800,317600,319000,319900,321100,324300,328600,332100,336200,342700,349900,356200,362600,369000,374300,377700,379500,380900,382200,383400,385100,387200,389600,392600,396300,399100,400900,402600,404200,405400,407500,411100,414700,417100,419400,421600,423700,425500,426600,428100,430900,434300,437200,439800,441500,443200,444300,445100,446800,450700,455400,459700,462700,465700,469200,472400,474600,475900,477400,479100,480700,483200,487300,491200,494100,496100,498100,502000,507300,510300,511200,511700,511800,511500,511600,512700,514800,516400,517200,518500,518500,517300,516800,517900,518200,518200,519400,521700
96971,92653,Laguna Hills,CA,Los Angeles-Long Beach-Anaheim,Orange County,4066,251600,251500,251500,251500,251500,251600,251900,252400,253200,254400,255600,256800,258300,260100,262300,264900,267700,271000,274700,278500,282900,287500,291900,295900,300000,303900,307800,311600,315300,319000,322600,326000,329400,332800,335700,338000,340100,341900,343700,345600,347800,350200,353200,356600,360500,364900,369500,373900,378300,382800,387300,391800,396000,400200,404200,408000,411600,414900,417900,420300,422300,424100,425700,427200,428600,430300,432200,434400,436800,439700,443100,446900,451400,456600,462600,469400,476900,485200,493900,503400,513000,521300,528300,535300,542400,549800,558000,567500,578400,590600,603700,616900,630200,643900,658400,674400,692500,711900,731100,748000,760900,769600,775500,780100,785300,792000,799600,807300,813500,817800,821400,825100,828700,832500,836500,840600,844700,848200,851000,852600,853000,852100,849900,846000,840400,834100,827500,820700,814800,810700,807600,804200,799900,794900,788500,779800,769900,760900,753300,745800,736900,726900,715400,702400,689200,677700,668100,660000,653900,649700,646300,643200,640000,636700,632200,625600,618200,611400,606900,606200,608500,612200,616800,621100,624500,627000,627200,626200,627800,629600,627800,624000,619800,613400,604100,592800,582600,574200,567900,564800,563600,562700,562300,562800,562500,560100,558400,559600,562300,562800,563600,566500,567000,566400,568300,573300,579300,588000,595800,601700,607700,616800,628600,641600,657600,674300,690300,701500,708300,713000,718300,723900,728100,731900,737800,743900,748200,750100,748900,748300,750100,752000,755000,760700,764400,766500,768400,771200,773900,776500,779000,780600,780800,781700,783700,786700,789800,791700,792500,793100,792500,791800,790000,787100,786300,788900,793400,796900,799500,803300,807400,809100,809300,811200,815700,822300,828000,831100,830500,829900,832500,839900,845500,846600,846400,848300,850800,852900,854800,855200,856100,856700,857400,856700,855500,852900,849800,847500,846000,843500,842800,845800
96151,90404,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4076,238800,239600,240400,241300,242300,243300,244600,245900,247500,249500,251600,253400,255300,257400,259700,262200,264900,267800,270900,274100,277700,281600,285500,289100,292800,296500,300300,304200,308100,312000,316000,319800,323800,328100,332100,335500,338800,342000,345100,348300,351400,354400,357600,360600,363700,367200,370600,373500,376300,379000,381900,384800,387700,390600,393800,396900,400000,403400,406900,410100,413100,416200,419600,423300,427200,431400,436100,440900,445900,451400,457200,462800,468400,474200,480500,487200,494300,501500,508500,518400,530200,539900,546000,551900,557300,562800,569100,576500,584400,592500,600900,609300,618600,630200,645000,662800,683500,705700,727800,748300,766800,783500,798800,811500,821400,830600,840500,851500,862400,870300,874900,877000,877600,878600,881500,886100,892100,899100,904500,908300,911900,915800,920000,925000,929100,932100,933500,932400,930000,928700,927000,925900,925900,924900,921700,918200,913400,907300,899000,887800,875300,864600,852800,840100,827500,815600,805100,800500,799600,800200,799800,798700,798900,802000,803600,803700,803900,803900,801300,797700,794600,796400,802400,810300,816300,814600,816800,812800,798500,783400,776100,766100,762300,757500,750900,745100,742000,737400,733600,734100,736400,739600,746700,755500,759200,758300,756300,760100,761400,752900,738700,729900,729600,732800,727200,717100,709000,705800,711300,723700,737400,755900,776500,797000,816400,831600,853900,889300,922400,944600,965000,973600,968800,961400,963100,974600,994800,1016900,1030600,1032700,1027700,1038500,1050300,1052300,1070400,1117400,1162900,1192100,1216700,1239800,1255800,1261100,1270300,1279300,1280200,1279400,1280800,1277100,1270300,1262500,1251600,1245800,1258600,1282000,1307600,1323500,1329400,1338400,1356500,1367600,1369700,1379200,1401600,1418100,1418600,1429000,1445700,1446300,1440800,1444700,1444800,1462300,1500200,1526900,1512700,1500000,1507500,1518400,1529200,1551300,1570300,1577500,1577500,1573100,1566700,1557000,1553600,1556300,1546700,1522300,1495700,1481500
96330,91214,Glendale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4096,224200,224900,225500,226200,226800,227500,228200,229000,230100,231300,232200,232700,233200,233800,234400,235300,236400,238000,240000,242500,245500,248800,252100,255000,257800,260400,262800,265100,267100,269100,271000,272900,275000,277300,279300,280800,282200,283600,284900,286300,287700,289200,291000,293000,295400,298300,301100,303600,306100,308500,310700,312700,314600,316500,318600,320900,323600,326700,329700,332600,335400,338100,340800,343400,345900,348500,351300,354300,357800,361600,365600,369800,374300,378900,384000,389400,395000,401100,407500,414600,421900,428400,433800,439200,444500,450300,457300,465700,475000,484500,493800,502900,512000,521900,533400,546700,561200,575400,588200,598800,607500,614700,621000,626500,631700,636900,642000,647300,653100,659600,667200,675600,684200,692800,701100,708600,715600,722100,728200,734100,739100,742700,745000,745600,744200,742000,739600,736400,732600,728100,722700,716900,711000,705400,700100,694700,688400,682000,675400,668700,661900,654800,646400,636500,625000,613400,603000,595900,591600,588700,585900,583600,581900,580700,579200,576900,573600,569500,566800,567100,569100,571600,574400,577200,579800,582000,583000,582300,584100,587200,587600,584500,581900,577500,573100,569300,566300,562900,560100,556800,552300,547400,543800,540100,535600,531500,527800,523700,519100,515500,513800,514700,518000,522100,524400,525100,525800,529300,535600,544200,552300,558500,565800,575900,586400,597800,610500,622500,632800,641000,646500,649400,651400,654100,658300,664300,670000,673600,676900,680900,683300,684500,685600,687400,691300,698200,705400,709700,712000,715500,719400,721500,723400,728000,733700,738800,744600,750800,755100,758900,763400,767400,772700,780600,788300,792800,794000,796200,800400,804600,807300,810200,813100,815600,819000,825000,832100,838500,844300,849800,855300,862800,871200,876600,878100,875800,871100,867400,866600,867900,872200,876400,876600,875300,873800,870200,867000,868200,869800,871400,875100,879700
96280,91030,South Pasadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4145,267700,267200,266700,266400,266300,266400,267000,268000,269400,271300,273500,275700,278200,281000,284100,287400,290900,294400,298000,301600,305000,308300,311100,313200,315000,316400,317500,318400,319300,320300,321600,323100,325000,327300,329800,332200,334600,337300,340100,342900,345800,348700,351700,354800,357900,360800,363500,365600,367400,369000,370500,372000,373500,375300,377600,380200,383300,386800,390400,394000,397600,401300,405100,409100,413200,417600,422300,427300,432600,438200,443900,449600,455400,461600,468200,475400,483100,491500,500500,510700,521800,532400,542200,552100,561500,570300,578800,587200,595200,602700,609700,616800,624600,634000,645200,658100,672800,688800,705100,720900,735400,747700,757300,763200,766400,768800,772300,777500,783700,790300,796600,802000,806400,811200,817600,825600,834200,842100,848100,852200,854400,855200,855800,856200,855500,854300,852300,849400,846200,843500,841100,838800,836000,832700,829200,825600,821200,816600,812300,808700,805200,801300,796100,789400,780900,772200,764600,759200,755300,752400,749800,747900,746900,746400,745400,743100,739400,734400,732700,738700,749900,762100,773800,784600,793700,801100,804500,804000,807400,813400,814200,804900,793800,783200,775500,768300,762900,758500,757000,756500,754500,756200,760400,763500,765000,767800,768900,767800,764400,762900,762500,763700,767200,766700,763900,767200,776000,782500,787800,798600,814100,828300,844300,862600,879300,896200,912800,921900,923500,921100,916300,908800,900400,895600,897900,911300,925500,934000,942200,955500,966400,981100,1005400,1031900,1051600,1061100,1062200,1059600,1067700,1083400,1095200,1098700,1104100,1114600,1126100,1130200,1130400,1136400,1144200,1147300,1138300,1122100,1116300,1128500,1142900,1150600,1147900,1146000,1155300,1165400,1167100,1160800,1155300,1162100,1169400,1165100,1160500,1163100,1170100,1181400,1189400,1200400,1217300,1231400,1238300,1241400,1245200,1249200,1253700,1254100,1254200,1257200,1264800,1272100,1278300,1286700,1300200,1316700,1327100,1332500,1337400,1343700
96983,92673,San Clemente,CA,Los Angeles-Long Beach-Anaheim,Orange County,4192,299900,300800,301900,303000,304300,305700,307200,308800,310700,312900,314700,316200,317700,319400,321400,323700,326600,330000,333900,338400,343800,349700,355500,361000,366700,372400,378000,383400,388700,393700,398500,403100,407800,412400,416400,419700,422600,425200,427700,430300,433100,436000,439100,442500,446200,450100,453600,456400,458900,461100,463200,465300,467400,469500,471800,474000,476400,479000,481500,483800,486000,488400,491400,494900,499000,503800,509200,515000,521100,527600,533900,540100,546200,552400,558800,565800,573300,581100,589300,597700,605900,613600,621300,629900,639600,650000,660800,671800,682600,693700,705600,718300,731900,746300,761800,779000,798100,817900,837100,853900,867200,877100,885200,892600,900400,908500,916200,923200,929100,934200,940100,948000,957700,968600,979400,989200,998000,1005900,1013200,1020600,1027100,1031400,1032800,1031200,1027300,1022500,1017400,1011800,1006300,1001000,994600,986400,976800,966800,956700,945600,933200,920000,906600,892600,877900,863000,848300,833900,820200,808300,799000,791600,785600,780900,777200,774100,771100,767500,762400,755700,747600,739100,732300,728100,726000,724900,724800,725600,726900,728100,728100,726000,724300,723400,720900,717300,715000,713900,712800,708900,703200,700100,699300,697700,695700,693200,689800,685600,682000,676800,670600,666700,664300,659500,655900,658600,664700,671000,677800,686300,693900,701700,709000,716800,726900,739200,750500,762500,777400,792400,806200,816700,823200,826900,830300,831700,830700,831700,835300,836800,836900,838300,839300,839000,840200,843500,847800,853000,857000,858700,860900,866000,869600,870800,872500,874500,876500,879700,881700,884100,889700,894500,896100,897000,897500,897300,896900,898200,900400,901400,903800,907600,909700,912700,917600,921600,923300,926400,931200,935700,939500,945300,950600,955700,960200,969700,980800,986800,987600,990800,995100,1001100,1007500,1011100,1015400,1020700,1025600,1027500,1027400,1025300,1022600,1017400,1013500,1012900,1015400,1018800
96533,91803,Alhambra,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4205,172000,171900,171800,171600,171400,171200,171000,171000,171100,171500,171800,171900,171900,172000,172100,172300,172600,173000,173600,174300,175300,176600,177900,178900,179900,180900,181900,182900,183900,184900,186100,187200,188600,190100,191500,192600,193600,194500,195200,195900,196600,197400,198300,199500,200900,202500,204200,205800,207400,209000,210600,212200,213900,215700,217500,219500,221600,223800,226100,228200,230200,232100,234000,235800,237700,239800,242100,244700,247500,250700,254000,257400,260600,263800,267100,270500,274000,277800,281700,286400,291500,295700,299100,303100,307800,313300,319500,326300,333400,340400,347500,354600,362000,370000,378900,388600,398900,409500,420000,430000,439200,447800,455800,462900,469400,475600,481500,487000,492000,496800,502100,508000,514100,520500,527100,533300,538900,544000,548600,553000,556900,560600,564100,566600,567100,565900,563900,561000,558000,555500,553400,551100,548200,544700,540800,536000,530000,523700,517400,511400,505600,500000,494200,487400,478900,470000,461800,455800,452100,449800,447600,446000,444800,444100,443200,441300,438200,434400,432000,432800,435900,439700,443700,447400,450500,452900,453700,454800,459600,465600,466600,462800,459900,457500,454900,452700,451100,448500,446000,444300,442600,441900,442400,442000,439000,435400,432400,428300,423900,419700,416100,413000,412100,412200,413800,416700,419600,422400,427000,433700,439300,444600,452700,462300,469300,473700,478200,483100,488700,494300,498100,500400,504100,507900,512000,517600,523800,530600,538700,544800,547000,546200,544700,543500,544800,548300,551500,553900,556000,556400,555300,555100,555700,557300,560500,564200,567300,570600,573300,574600,575000,575600,576400,579000,583400,589000,593200,597100,601400,605700,607600,608600,611400,617700,624300,629700,635200,642000,648700,654800,658700,664800,674000,681700,684600,685200,685700,687600,691400,694700,697400,699300,699800,699900,699300,697400,694900,694000,692200,690100,689300,690700
97330,93552,Palmdale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4222,107200,106800,106400,106000,105600,105200,104900,104600,104600,104600,104600,104600,104500,104400,104300,104200,104200,104200,104500,104800,105200,105700,106000,106100,106000,105800,105500,105200,104900,104800,104900,105200,105800,106600,107500,108300,109200,110200,111200,112200,113100,114000,114900,115800,116800,117900,119000,120000,121000,122100,123200,124300,125400,126600,127900,129200,130700,132300,133800,135200,136600,137800,139000,140000,141000,142000,143100,144400,145900,147500,149200,150800,152400,154100,155800,157500,159400,161500,163800,166400,169100,171500,173600,176100,179000,182300,186300,190700,195500,200200,204900,209500,214400,219700,225500,231700,238300,245100,252100,259100,265900,272600,279000,284900,290600,296200,301600,307200,313300,319400,325600,331700,337200,342100,346500,350200,353200,356000,358500,361300,364500,367900,371000,373400,374400,374400,373700,372500,371400,370500,369100,367400,365600,363600,360700,357100,352300,346600,340600,334600,328500,322500,315500,307200,297200,285900,273300,261800,251800,242600,233100,223900,214800,206300,197700,188700,179500,170100,161600,155800,152300,149800,148000,146900,146700,145800,145300,144800,144400,145100,146700,146500,145800,145700,146200,146400,146000,145500,145200,144900,144800,144800,145100,145100,144600,144000,143200,141700,139800,138600,137900,138000,139000,140400,141000,141400,141400,141500,142400,144600,147200,149400,151800,155100,158600,162000,165700,170000,174000,177600,180400,183000,185400,187900,190800,193900,196600,199000,201800,204800,207200,208500,209300,210300,212200,214900,217200,218900,221000,222500,223200,224400,225700,227200,229000,230900,232600,234200,235500,236800,238100,239500,240700,242300,244700,247600,249500,251500,254400,257300,259800,261700,263500,265900,268600,271100,274100,277100,280000,282800,285400,288800,292800,295500,296800,298300,299600,300700,302000,303900,306500,308400,309400,310900,311900,311800,311900,312600,312600,312800,314400,316400
96989,92679,Coto de Caza,CA,Los Angeles-Long Beach-Anaheim,Orange County,4237,300800,299800,298700,297500,296300,295300,294600,294000,294000,294500,294900,295300,296100,297400,299400,302000,305300,309100,313700,318900,325000,331600,338200,344700,351700,358800,366200,373800,381400,388800,396000,403000,409900,416500,422100,426700,430900,434700,438100,441200,444100,446900,449600,452300,455300,458300,460900,462700,464200,465500,466800,468200,469700,471500,473700,476200,479200,482600,486100,489500,493100,497100,501500,506500,511800,517500,523500,529800,536100,542200,547900,553500,558900,564400,570300,576700,583400,590300,597500,604400,611100,617600,624500,631800,639800,648300,657500,667600,678500,690400,703000,716200,730200,745200,762100,781600,804000,827800,851300,872500,890100,904000,915100,924300,932700,940500,947300,952900,956400,957200,956900,956800,957800,960200,964000,968700,974200,980100,985400,990100,993500,994600,993500,990100,985000,978800,971700,963700,955700,948300,940900,933100,924800,915900,906000,894600,882000,869400,857800,846700,834700,821400,807400,793800,781500,771600,764300,758700,754200,750600,747800,745300,742500,738900,734300,728700,722700,716400,710900,707600,706900,707800,710000,712400,714300,715200,715000,711500,707900,706700,706100,706300,707300,706400,703800,700700,698700,699300,700200,699700,698200,692700,684400,676700,671500,667400,662800,658100,655000,651900,648800,648100,648200,652900,662900,673400,679000,683900,688900,694700,700400,706300,715600,731500,750900,766800,779700,789700,797800,804000,809400,812500,814600,818800,823600,824100,823200,824500,824800,822000,819900,820500,823700,828300,831200,832900,836700,842400,846200,849300,852300,855500,858800,862900,866000,870300,875500,878200,877800,878600,880300,880300,880100,883100,887100,888900,890700,892400,892000,892400,894800,897400,898900,901000,904500,908100,911400,916400,920800,923500,927500,936700,946600,952300,955000,957800,960700,963600,964800,961800,960100,961600,964800,965500,963300,960000,959000,955800,948100,942100,943900,949400
96387,91364,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,4243,259300,259900,260400,261000,261500,262200,263100,264200,265600,267500,269200,270700,272300,274000,275700,277400,279300,281300,283600,286100,289000,292200,295100,297400,299600,301600,303600,305500,307600,310100,312900,316000,319700,323900,327900,331600,335100,338500,341800,345000,348200,351300,354600,358000,361800,365800,369700,373100,376100,379000,381600,383900,385900,387800,389600,391300,393100,394900,396400,397300,397700,397700,397700,397600,397600,398200,399500,401500,404400,408200,412600,417400,422500,428000,434100,440900,448300,456400,465200,475200,485800,495500,504100,513300,523200,533600,544500,555500,566100,576000,585400,594300,603200,612900,624100,637300,652700,669300,686500,703100,718100,731000,741900,750500,758000,765600,773700,782100,790500,798400,806400,814600,823100,832100,841000,848500,854700,859900,863900,867300,869600,870700,870800,869700,867200,864900,862900,860500,858500,857400,856200,854600,852600,849900,845700,838900,829200,818300,807000,795400,783700,771100,755400,735900,714200,693900,676700,665500,659600,656400,653000,649400,646700,645300,643400,640200,636200,632100,628900,627300,627100,628300,630500,633000,635600,638600,640700,639100,639100,642100,642300,637900,633500,627900,621800,618300,614800,607000,600600,599400,595100,585700,579200,575600,570700,566200,563400,559500,556600,556800,557500,557600,562100,570900,579800,587000,592100,595400,600600,609200,616300,620600,628000,641700,656100,668500,679500,690900,701500,711200,718000,722000,724000,726900,730300,734600,740200,744000,742900,740000,739400,739100,737500,735700,736900,739800,742500,743800,746400,750800,757200,762300,764200,766400,771200,776500,781900,788200,792400,794400,794000,793100,792500,795800,802800,811800,817100,819700,820500,820200,821100,822000,821600,821600,824300,827600,833000,838500,843700,848200,853900,863600,874400,880400,882900,886300,889900,893400,895800,897800,901100,905000,908800,913800,918100,919400,919200,919000,917900,915200,912500,912800
