RegionID,RegionName,State,Metro,CountyName,SizeRank,1996-04,1996-05,1996-06,1996-07,1996-08,1996-09,1996-10,1996-11,1996-12,1997-01,1997-02,1997-03,1997-04,1997-05,1997-06,1997-07,1997-08,1997-09,1997-10,1997-11,1997-12,1998-01,1998-02,1998-03,1998-04,1998-05,1998-06,1998-07,1998-08,1998-09,1998-10,1998-11,1998-12,1999-01,1999-02,1999-03,1999-04,1999-05,1999-06,1999-07,1999-08,1999-09,1999-10,1999-11,1999-12,2000-01,2000-02,2000-03,2000-04,2000-05,2000-06,2000-07,2000-08,2000-09,2000-10,2000-11,2000-12,2001-01,2001-02,2001-03,2001-04,2001-05,2001-06,2001-07,2001-08,2001-09,2001-10,2001-11,2001-12,2002-01,2002-02,2002-03,2002-04,2002-05,2002-06,2002-07,2002-08,2002-09,2002-10,2002-11,2002-12,2003-01,2003-02,2003-03,2003-04,2003-05,2003-06,2003-07,2003-08,2003-09,2003-10,2003-11,2003-12,2004-01,2004-02,2004-03,2004-04,2004-05,2004-06,2004-07,2004-08,2004-09,2004-10,2004-11,2004-12,2005-01,2005-02,2005-03,2005-04,2005-05,2005-06,2005-07,2005-08,2005-09,2005-10,2005-11,2005-12,2006-01,2006-02,2006-03,2006-04,2006-05,2006-06,2006-07,2006-08,2006-09,2006-10,2006-11,2006-12,2007-01,2007-02,2007-03,2007-04,2007-05,2007-06,2007-07,2007-08,2007-09,2007-10,2007-11,2007-12,2008-01,2008-02,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05,2019-06,2019-07,2019-08,2019-09
15554,Rancho Santa Margarita,CA,Los Angeles-Long Beach-Anaheim,Orange County,1225,207800,207200,206500,205900,205400,205000,204700,204700,205000,205500,206000,206300,206700,207400,208200,209300,210700,212500,214600,217200,220400,224000,227800,231500,235600,239700,244000,248500,252900,257200,261400,265500,269500,273100,276100,278300,280100,281600,282800,283800,284900,286100,287500,289200,291400,294100,296700,299300,302000,304900,307900,311100,314500,318100,321900,325900,330100,334400,338400,341900,345300,348400,351500,354500,357700,361200,364900,368900,373200,377600,381900,386200,390300,394400,398800,403400,408200,413400,418900,424700,430500,436100,441700,447700,454300,461400,469300,477800,487200,497200,507800,518600,530000,542200,555700,571100,588500,607200,626100,643700,658500,669600,677500,683000,687000,690500,693500,695900,697800,699300,701100,703400,706300,709900,714200,718800,723500,728000,732000,735400,737500,738100,737100,734200,729800,725000,720300,715900,712500,710100,707200,702500,695800,688000,678800,667900,656500,646000,636700,627600,617900,607800,597200,586600,576600,568800,562700,557700,553400,550000,547200,544600,542300,539900,536600,531700,526000,520700,517200,516700,518900,521900,525100,527600,529900,530600,529500,529300,532000,534300,532800,530200,528800,527000,523500,518100,511300,506200,504600,503500,501100,497800,495600,494800,493700,489600,485000,484800,486500,485600,484900,486700,488500,490400,493800,497000,499100,503200,510200,516300,522000,530600,541600,554000,567900,581400,594300,604800,611500,617000,621700,625100,628800,633800,636500,636000,635200,636100,636300,635100,635500,637900,640100,642400,644200,645600,648400,652000,653900,654300,654400,654700,656300,659800,662600,664600,667100,669100,669900,671800,674200,676800,680300,685200,689900,693000,695900,698900,701400,705600,710900,713800,715100,718000,721800,725300,727200,728300,729200,731300,734800,739600,742100,742500,743500,746300,749000,751600,754300,754200,753800,754700,755600,754300,753200,751000,747400,743300,738700,735400,736300,740000
39306,La Puente,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1298,133600,133600,133600,133600,133600,133600,133600,133700,133900,134200,134500,134500,134500,134500,134600,134700,134800,135000,135300,135700,136300,137100,137700,138200,138600,138900,139100,139300,139400,139600,139800,140100,140600,141200,141800,142200,142700,143100,143400,143800,144200,144600,145200,145900,146800,147800,148900,149900,150800,151900,153000,154200,155500,156800,158200,159800,161500,163400,165200,166900,168400,169900,171300,172700,174200,175700,177300,179100,181100,183300,185600,187800,190000,192200,194500,196900,199300,201900,204700,207800,211000,214000,217100,220700,224700,229100,233900,239000,244100,249200,254200,259200,264400,270000,276200,282900,290100,297700,305400,313200,320900,328500,335900,342800,349600,356300,362600,368900,375200,381700,388600,395700,402600,409400,416000,422100,427600,432800,437800,442900,447800,452400,456600,459700,461100,461700,461700,461100,460300,459600,458600,457200,455400,453400,451200,448000,443600,438600,433300,427500,421500,415100,407700,398500,387500,376200,365400,355500,346300,337900,329600,321300,313300,306100,298900,291000,282400,273700,266400,261600,258900,257600,257300,257700,258700,259900,260400,261100,264100,267700,269300,269900,271900,273900,274700,274900,275000,274100,273100,271900,270200,268200,266200,264000,261400,258700,257100,256800,256300,256100,256900,258300,260600,263900,267200,269600,270800,271500,272900,275500,277900,279600,283000,289600,296700,303100,310200,317200,322900,327700,331300,334000,336500,339000,341400,344300,345600,346100,347200,349600,351700,353800,355700,357200,358600,361100,364300,366400,368500,371200,374600,377500,379800,382100,384600,387100,390100,393100,394900,395800,397300,399100,400700,403100,407100,410900,412900,415100,418500,422400,425400,427500,429400,431100,433000,435300,438000,440900,444400,447300,450300,454400,457900,458700,457500,456700,456600,456300,456700,458700,461800,464000,465200,466900,469000,470600,473100,476200,476900,476300,477200,479100
54053,Rancho Palos Verdes,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1322,442200,440800,439300,437600,436000,434700,434100,434100,435200,437200,439600,442100,445000,448500,452500,456900,461700,467000,472700,478800,485800,493100,500000,506500,513000,519400,525700,531900,537900,543500,549000,554200,559500,564600,568700,571600,573800,575200,576100,576600,577000,577600,578600,580200,582600,585600,588600,591200,593800,596200,598400,600400,602300,604400,606800,609700,613400,617800,622500,627100,631800,636400,641100,645800,650500,655500,660900,666800,673300,680200,687100,693800,700200,706400,712600,719000,725700,733100,741300,750400,760000,769200,778400,788600,799700,811600,824600,838500,852600,866300,880200,894600,909800,925800,942600,960100,978400,996400,1014000,1030900,1047100,1062700,1077100,1089400,1100500,1111800,1123900,1137800,1154000,1172200,1192000,1213500,1235800,1258600,1280300,1299000,1313300,1323500,1328700,1330100,1329800,1329400,1328200,1324800,1317700,1308300,1298300,1288500,1279500,1273700,1270000,1267800,1266300,1264500,1259700,1251800,1240600,1227900,1215200,1203000,1190300,1178400,1164300,1147100,1127500,1108000,1089000,1075000,1065900,1059800,1054400,1050500,1047100,1045500,1042600,1037300,1030400,1022800,1016200,1014400,1013900,1011000,1006500,1002400,1000900,993100,988900,987400,985200,979400,978200,974100,973600,972300,970600,968000,967500,967300,965000,960200,956900,955200,952500,947300,940400,937200,937700,937700,935300,933600,930200,928800,933000,941600,947600,951700,956300,963300,971000,981200,992900,1005200,1022600,1042300,1056700,1069800,1086700,1106000,1124500,1138500,1148400,1156000,1159000,1158100,1157300,1163700,1174200,1183200,1188200,1187400,1178800,1171700,1168700,1164600,1162500,1168300,1179100,1187200,1189800,1187800,1186700,1190400,1195400,1200400,1206300,1212200,1217000,1222200,1224800,1229200,1239600,1253600,1265200,1274900,1285300,1295400,1302800,1311200,1322900,1333500,1340000,1343400,1345700,1346700,1347600,1352800,1360700,1365500,1368900,1371600,1373900,1379900,1386600,1386800,1382200,1377500,1372800,1369500,1368700,1367500,1366900,1368200,1370700,1374700,1376100,1373100,1370600,1372900,1374500,1375800,1378200,1381800
51617,Culver City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1374,224200,224900,225700,226500,227200,228100,229200,230300,231900,233700,235400,236900,238400,239900,241600,243300,245300,247500,249900,252600,255900,259600,263100,266300,269700,273100,276400,279700,283100,286500,290000,293600,297400,301300,304700,307400,309900,312000,313700,315100,316300,317400,318700,320100,321800,324000,326100,328000,330000,332200,334600,337100,339900,343000,346600,350500,354900,359600,364200,368600,372800,376800,380500,384100,387600,391000,394700,398500,402500,406800,411200,415600,420200,424900,429900,435300,441200,447700,454800,462900,471400,479200,486300,494000,502000,510200,518900,528200,537400,546400,555200,563900,572600,581700,591500,602300,614300,627100,640500,654200,667200,678600,688100,695700,702800,710400,718400,726500,734400,742100,749900,757800,765400,772900,780400,787100,792700,797400,801200,804400,806600,807000,805300,801600,796200,790400,784700,779000,774000,770200,766700,763700,760700,757400,753500,749300,744100,738500,732400,725900,719400,713100,705900,697600,688200,678700,670100,664200,660500,658200,656000,653900,652300,651600,650500,648200,644700,639900,636400,637300,641700,647500,653800,659300,663500,666900,669300,667000,665100,666600,667500,662800,658600,654600,651500,650000,648600,644800,641900,642800,643300,642800,644300,644900,640500,635300,631900,629400,627600,626800,626500,626900,630700,637100,643000,649500,657600,665000,673800,686000,698300,708200,719600,735300,751900,765300,775500,784900,794600,803100,808300,810800,814000,819500,825800,833500,840900,847900,855200,863100,867700,871000,873700,875800,880900,891000,901400,908400,917900,929900,940100,950200,961600,974300,988100,1001000,1008900,1014100,1020000,1028800,1034100,1041400,1055500,1070500,1085200,1105500,1124400,1140900,1158400,1173700,1187500,1202000,1213400,1219100,1225700,1236600,1248100,1253700,1256600,1260500,1266900,1280900,1299700,1310700,1312000,1311400,1310400,1309400,1311100,1315600,1322200,1327700,1331200,1335900,1336300,1331400,1331000,1332900,1328300,1322800,1324600,1329900
25974,Moorpark,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,1429,229900,229800,229600,229400,229200,229000,228800,228700,228900,229400,229700,229700,229700,229900,230200,230600,231200,232100,233300,234900,237100,239800,242500,245000,247800,250600,253400,256200,258900,261500,264100,266600,269500,272400,275200,277800,280400,282900,285300,287800,290100,292500,294900,297400,300400,303500,306400,309000,311400,313600,315800,317900,319900,321800,323900,326200,328700,331500,334300,336900,339600,342200,344800,347500,350200,353100,356000,359200,362600,366100,369700,373200,376600,379900,383400,387000,390700,394700,399200,403900,409100,414600,420600,427400,434800,442300,450000,458400,467800,478200,489500,501000,512100,522600,532600,542900,554600,567700,581700,595700,608300,619400,629000,637700,645600,652600,657800,661000,662400,662500,662400,662900,664300,666700,669600,672100,674300,676300,678600,681400,684400,687200,688800,688000,684600,679500,673700,667700,662500,658600,655600,652000,647500,642600,636900,629500,621000,612500,603600,593900,583900,575000,567100,558800,550500,543400,537400,531600,526600,523100,520100,517300,514600,512500,510300,506200,500800,495400,491800,491300,493200,495800,498500,501200,504100,507700,510000,511800,514400,514100,511000,509300,509400,508100,505900,503100,497600,490900,485500,482100,478500,476000,474600,471700,467100,461700,457300,453900,453300,451000,448600,448600,451300,453200,454500,456000,457700,458700,460700,464100,467700,471900,476100,481400,489300,499400,510500,523200,533400,540200,543900,548500,554500,560200,565300,570200,572100,573000,573800,572300,570900,573400,576200,579200,581700,583500,584600,586100,587000,587700,587500,587000,588500,592200,597200,601400,603000,605800,610100,613000,615000,618100,620000,621800,625600,630200,634000,636400,638300,641000,645100,648600,651100,652700,656100,659300,660700,661100,663500,665300,667900,672600,675700,673200,670700,672500,674600,673600,671200,671600,673500,674900,674500,675500,678400,681300,682000,680200,678900,679000,680200,680900
30908,Claremont,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1438,197800,197900,197800,197700,197600,197400,197400,197400,197800,198400,199000,199400,199900,200500,201300,202100,203100,204200,205500,206800,208500,210300,212000,213200,214400,215500,216400,217200,218100,219100,220300,221800,223800,226100,228500,230800,233300,235700,238300,240800,243300,245700,248300,251000,253900,257100,260100,262800,265300,267700,269900,272000,273900,275900,277900,280000,282400,285000,287700,290200,292700,295200,297700,300200,302800,305600,308600,312000,316000,320300,324800,329400,334100,338800,343500,348300,353100,358100,363300,368900,374400,378900,382500,386100,389600,393100,397300,402600,409000,416300,424200,432800,441800,451400,461400,472400,484800,498200,512000,525400,537600,548400,558000,565800,572400,578500,584500,590600,597100,603400,609700,615800,621400,626600,631400,635500,639200,642900,646400,649900,653000,655100,656200,656000,654200,651400,647900,643400,638400,633600,629000,624700,620500,616000,611500,606800,601500,595900,590200,584600,579300,574100,567800,560300,551100,541000,531700,525500,521700,519400,517200,515300,513700,512400,510400,508100,505000,501100,497700,495700,494400,494100,494600,495700,497000,498200,498800,496600,494200,494200,494900,492300,489300,486000,483400,481300,479000,475500,472300,470000,468200,465700,462700,459500,456300,452700,449700,447300,445400,443800,443000,442900,445900,451300,455600,457800,459300,461500,465400,470200,474100,478500,484700,491900,497800,503000,508400,516500,526000,534600,538500,539500,540700,542400,546300,553700,560600,565000,570200,575100,577100,578200,579900,581600,585400,591500,596400,600200,604400,608900,613000,616400,618500,620900,624800,629000,632100,633900,634700,634600,633600,632000,631600,634700,640600,646000,649800,654900,661000,665600,669200,672800,676200,678900,680700,681900,683600,685400,687200,689200,690900,693800,696700,698000,698100,698000,697900,697900,698300,699800,702400,704100,704800,706400,707000,706100,706000,708100,709100,708700,709600,712500
30187,Altadena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1439,186400,186200,186000,185700,185400,185300,185300,185400,185700,186200,186600,186600,186600,186500,186500,186600,187000,187800,189000,190700,193000,195600,198300,200800,203400,205900,208200,210500,212600,214600,216600,218600,220600,222800,224700,226300,227800,229300,230900,232400,233900,235400,237100,238900,241100,243700,246300,248800,251400,253900,256400,258800,261000,263200,265600,268100,270800,273700,276600,279300,282000,284600,287100,289700,292300,295000,297900,301100,304600,308500,312700,317100,321700,326600,332000,337900,344200,351100,358500,366900,375700,383400,389300,394400,399000,403400,408200,413700,419500,425600,431900,438200,444900,452300,461000,471500,483900,497500,511700,525600,538200,549100,558100,564900,570600,576700,583800,591700,599700,607300,614600,622100,629700,637800,646000,653800,660800,667200,672900,677800,682000,685500,688500,690300,690100,688800,687100,685000,682500,679700,676600,673100,668900,664300,659700,654300,647100,639200,631200,623400,616200,609500,602400,593400,582000,570300,560000,552400,546900,542700,538500,534200,530100,526600,523300,519000,513100,506500,502200,501600,503100,505700,509300,512900,516000,518500,519500,520900,526700,534700,537800,535000,533200,532800,532200,530500,528600,526000,523000,519100,513200,506300,501300,497300,492100,486900,483200,482100,484200,486500,487400,488800,493600,499400,504300,509500,514100,516100,519300,525600,530100,532800,539200,550700,562000,572900,583500,591800,598300,605100,609500,610700,610800,611100,611800,613000,615500,618100,620600,623200,626400,629400,631900,633300,635700,641100,648500,654500,658500,660400,662200,664600,667100,669800,674000,677500,680900,685500,688800,690600,692700,695700,699500,705400,712100,719100,724200,729800,735400,739800,742500,745200,748900,754400,761800,770500,780400,789200,795600,799700,802100,807200,815600,820900,819500,817100,817000,817500,818300,819600,821900,824400,827200,830600,834500,835800,834700,833700,831500,828700,827000,827600
33840,San Juan Capistrano,CA,Los Angeles-Long Beach-Anaheim,Orange County,1469,236400,236500,236700,237000,237300,237700,238400,239400,240800,242500,244300,245900,247800,249800,251900,254200,256800,259400,262200,265000,268000,271100,274000,276600,279200,281900,284700,287600,290400,293200,296100,299100,302400,306000,309400,312700,316200,319700,323300,327100,330800,334800,339000,343400,348200,353300,358300,362900,367400,371800,376100,380300,384300,388200,391800,395300,398500,401300,403600,405100,406200,406900,407600,408400,409500,410900,412900,415400,418700,422500,426900,431800,437100,442900,449200,455800,462700,469900,477300,484900,492600,500500,508400,516100,523700,531400,539600,548900,559300,570900,583800,597300,611100,625000,639400,655100,672600,690900,708800,724900,738400,749200,757800,765100,771800,778300,784100,789100,793100,796000,798100,800400,803200,806700,810900,815000,818800,822700,825900,828600,831000,833000,834100,834400,833300,831100,827600,822700,817000,812500,807900,802800,798000,794000,789100,783000,775500,767300,759200,750400,740700,731600,721900,711000,700300,691100,683000,677100,673700,671800,670300,668900,667300,666200,663700,659000,653900,650000,645600,640500,635200,630500,626800,624400,624100,619400,616200,614400,610800,604500,600200,594000,589300,584600,577500,568400,560600,555900,552600,549000,545700,541900,537500,534600,531400,528700,529200,533100,534800,531600,526700,525500,527200,529700,534100,542900,553600,563600,571300,577700,585900,598500,613100,629100,645300,659500,672600,679900,680300,679300,680700,682000,683500,685700,688500,690300,692500,696600,698500,698500,700400,704100,706600,708800,709800,711100,715500,721700,723400,722400,724100,728900,734800,741400,747700,752600,757400,763800,768300,770500,774500,779800,783600,788400,793800,796100,798500,802000,804200,806900,810600,811900,811300,812600,815200,817300,818100,820100,823500,828500,836700,847100,853400,855200,857700,863200,867200,869100,870600,871200,870700,870500,869200,866800,864600,861700,859900,859300,856800,854500,856900,862000
48424,West Hollywood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1481,264700,266100,267500,268900,270400,272000,273800,275900,278500,281600,284500,287100,289800,292700,295700,298900,302300,305800,309600,313600,318200,323200,327900,332100,336400,340600,344900,349300,353600,358100,362700,367500,372900,378500,383700,388200,392600,396900,401200,405400,409500,413700,418100,422700,427900,433400,438700,443300,447800,452200,456600,461100,465500,470100,475100,480300,486100,492000,497800,503100,508300,513200,518300,523500,528800,534300,540500,547100,554300,561700,568900,575800,582400,588700,595100,601600,608200,615200,622600,631400,641600,651800,661500,671900,682000,691600,701300,711700,722500,733500,744700,755700,767200,779900,794800,812500,832900,854600,876000,896100,914300,930800,945800,958100,967700,974700,979100,981900,984300,986900,990900,996800,1003300,1010000,1016100,1020600,1024500,1029400,1036000,1045900,1056800,1065600,1072100,1077000,1079100,1079700,1079900,1079600,1078100,1074400,1067100,1061500,1059100,1058300,1059400,1063500,1066200,1065200,1060900,1055600,1051500,1048800,1044200,1039700,1033100,1021500,1007600,999400,995000,991800,988100,985700,984300,983200,979100,975800,972400,966900,958200,949500,939700,930500,922500,918300,918100,920000,923000,908800,889300,881300,872700,853200,845200,844200,845900,843800,835700,827700,830400,833800,828800,819700,821600,827600,829500,827000,823300,820200,821400,821400,818200,816400,820300,826300,832300,839400,846200,857900,872300,885000,891500,896400,904100,930900,970500,1007700,1034300,1061900,1082600,1093800,1107200,1127700,1149200,1165900,1175600,1181700,1190100,1201300,1219500,1226400,1220300,1217100,1216700,1208800,1206600,1217400,1231600,1244400,1257600,1272500,1282200,1296300,1314000,1332500,1349700,1372700,1400000,1427600,1451200,1473900,1485000,1491400,1502300,1522800,1548700,1570600,1576400,1583700,1595600,1604400,1608500,1608700,1606900,1606100,1602700,1598300,1603900,1623900,1654500,1687000,1708400,1724400,1742300,1749700,1751800,1754200,1755400,1755600,1766700,1773600,1774800,1770600,1768200,1768500,1770400,1772200,1774700,1774500,1771600,1777500,1782000,1778800
30399,Bell,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1487,146000,145700,145500,145300,145100,144900,144800,144700,144800,144900,145000,145000,145000,145000,145000,145000,145000,145100,145300,145500,145900,146400,146900,147200,147500,147800,148000,148300,148600,149000,149400,149900,150500,151200,151900,152400,152900,153400,153900,154400,154900,155400,156000,156600,157400,158400,159200,159900,160500,161100,161700,162300,162900,163700,164600,165500,166600,167800,169000,170200,171300,172400,173500,174700,176000,177500,179100,180900,182800,184800,186900,188800,190700,192500,194300,196200,198100,200100,202200,204900,207900,210400,212600,215300,218300,221700,225700,230200,234900,239900,245200,250600,256100,261900,268000,274500,281400,288400,295400,302300,308800,315000,321100,326900,333100,340000,347500,355600,364200,372700,381300,389700,397500,404800,411600,417500,422600,427000,431000,435100,439600,444500,449600,454400,458100,461000,463400,465100,466400,467700,468500,469200,470200,471400,472500,472900,471700,469500,466500,462700,458100,452700,445800,437000,425500,411900,397000,383400,372200,362800,353500,344200,334800,325800,316500,306600,295900,285100,275700,269100,264300,260800,258400,256600,255400,255000,254900,253000,250700,250500,250900,248500,245300,241900,238800,237100,236700,234800,232400,231300,231900,232100,232300,233500,234900,235400,236100,236100,235700,236600,238800,241600,244800,247000,247700,248600,249700,250500,251600,253400,254300,254100,254900,258300,263200,268700,274100,278500,282500,286200,288300,288700,289900,292300,295700,299300,302700,306100,310300,314200,317000,319200,321400,323700,326100,329000,331500,333400,335500,337200,338100,338600,339400,342100,346100,349900,353500,357000,359200,359700,358300,357100,357800,361200,365300,368700,370200,372400,375900,379500,382200,385100,388800,394000,399000,403000,406500,409100,411700,415700,419000,421600,424500,425800,424700,423900,424000,424900,425800,428300,432500,436400,439400,442800,445400,446800,447300,447500,447400,447400,448800,451900
26965,Santa Paula,CA,Oxnard-Thousand Oaks-Ventura,Ventura County,1488,148300,148900,149400,149900,150400,150900,151300,151700,152300,153000,153600,153900,154200,154500,154800,155000,155400,155800,156200,156600,157400,158400,159400,160200,161000,161800,162600,163500,164300,165000,165700,166400,167200,168300,169200,170000,170900,171800,172800,173800,174900,176100,177500,179000,180800,182900,184900,186900,188900,190900,193000,195200,197400,199600,201800,204000,206500,209100,211700,214200,216700,219300,222000,224600,227300,230100,233000,236000,239300,242900,246800,250700,254800,259100,263500,268100,272900,277800,282700,288000,293900,299900,305400,310900,316300,321500,326600,331700,336900,342700,349300,356300,363800,371300,378900,387000,395900,405400,415500,425500,435000,444200,453200,461700,469800,476900,483000,488800,494600,500200,505900,511600,517400,523500,529400,534600,539100,543100,546900,551200,555300,558300,559400,558500,556100,553600,550800,547100,543000,539300,535200,530100,523800,516300,507300,497000,486200,475900,465100,453200,440800,429500,419000,408700,398400,388400,378400,369000,360700,353900,347600,340800,334000,328100,322100,315500,308100,300200,293300,289600,288400,287900,287200,285700,284600,285000,286100,285000,282800,281800,282900,285200,287800,287500,285200,283500,281600,279200,276500,274900,274900,277000,278800,277200,272200,267100,264300,263700,264600,263800,262900,263700,265400,265600,266100,267900,270100,272200,275500,279800,283500,286200,289800,294700,301300,309000,315600,321900,328300,334200,337700,340600,344100,346800,348600,350500,351900,351900,351600,351000,350500,351700,353500,355800,358800,362800,366600,370300,373600,377000,379800,383900,388200,392200,396000,399500,400300,401300,403600,405400,405900,406400,406600,407300,410100,414600,418700,421300,424200,427800,431400,434200,436700,438800,440900,441500,441100,441800,443400,443500,444500,448100,451500,452300,452700,454900,457200,458400,459100,461600,464100,465500,466700,469000,472700,476800,479600,479900,479000,478300,478600,478900
14111,Temple City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1496,186400,186100,185700,185200,184800,184600,184500,184500,184900,185500,186100,186600,187200,188000,189000,190300,191900,193600,195600,197700,200100,202400,204500,206200,207600,208800,209800,210600,211400,212000,212800,213700,214900,216400,217800,219000,220200,221400,222500,223500,224400,225400,226600,227900,229500,231500,233500,235300,237100,238900,240700,242600,244400,246300,248300,250400,252700,255100,257400,259400,261400,263200,264900,266500,268200,270100,272300,274900,278000,281500,285300,289300,293600,298000,302600,307600,312800,318400,324400,331100,338000,344100,349500,355100,360800,366600,372800,379300,385900,392500,399200,405800,412500,419600,427200,435600,444700,454200,463500,472500,480500,487600,493600,498300,502200,506200,510700,515700,521300,527900,535700,544500,553400,562200,570400,577600,583900,589500,594300,598500,601700,603800,604500,603400,600600,597600,594900,592300,590200,588700,587300,585500,583200,580400,577300,573400,568200,562900,557500,552500,548000,544100,539700,534300,527600,520800,514800,510300,507200,505600,504200,503100,502600,502800,502500,501400,499200,496200,495100,498000,503500,510000,516200,521300,525200,527600,528300,529000,532500,536400,536800,533100,530700,528200,526600,525500,523800,520600,517800,514900,511500,508500,507200,507700,506800,502900,498600,496000,494600,493900,494100,494800,496800,500800,504700,507100,508500,511400,517300,525400,532500,537200,542600,551700,563500,574900,584800,594100,603300,611500,616700,618900,620800,626100,635600,644700,648500,649900,653800,658800,661400,662900,663400,663800,665700,670200,672700,674600,679500,685100,688300,688100,687000,688100,690500,693100,698100,703200,707000,710700,713600,715900,718500,722100,727400,734400,740700,746100,751100,755100,757900,758600,757700,756800,755700,755900,759200,763400,765700,766500,765900,769200,776900,782900,784200,785400,789400,795600,800900,803800,806500,808900,809100,808600,806400,802400,799300,797300,793800,790300,787700,787000
10389,Beverly Hills,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1537,954600,955100,955600,956000,956500,957500,959300,961900,966400,972800,979700,986300,993900,1002500,1012100,1022700,1034200,1046600,1060200,1074500,1090600,1107700,1123900,1138300,1151800,1164000,1174900,1184400,1192900,1200500,1208000,1214800,1222200,1230500,1238300,1244900,1251500,1258400,1265800,1273600,1282200,1291900,1303300,1316000,1331300,1349100,1367500,1385200,1403000,1420400,1437200,1453300,1468600,1483200,1498000,1512700,1528000,1544000,1559800,1574400,1588200,1601100,1613600,1625800,1638200,1651700,1667300,1684600,1704500,1727100,1751700,1777100,1803200,1829400,1856100,1883000,1910100,1938000,1966700,1999900,2033100,2057800,2074600,2091600,2109200,2128900,2152500,2180000,2209300,2239500,2270500,2301800,2335000,2372100,2413800,2460300,2510900,2561700,2610300,2654600,2694000,2729700,2762400,2790300,2815400,2839700,2862500,2885100,2909200,2935400,2966200,3000500,3034500,3066400,3093300,3112200,3125700,3138200,3151000,3165100,3178600,3189100,3195800,3195600,3186700,3176000,3167200,3158400,3150900,3146200,3141500,3136000,3125500,3108800,3089000,3065800,3035200,3001900,2968700,2935000,2901200,2867200,2828000,2781600,2725500,2666200,2612100,2571300,2540800,2517600,2496700,2478300,2462200,2449200,2434900,2416300,2389700,2357500,2336500,2338000,2351800,2367900,2384700,2400900,2409300,2419100,2434100,2428900,2417700,2422500,2425000,2412200,2409100,2403000,2387700,2377300,2385300,2386500,2380600,2392700,2425600,2460600,2488300,2505100,2510200,2510500,2517300,2527300,2531900,2544300,2563900,2587200,2625500,2676300,2718800,2754500,2794600,2850700,2916000,2985300,3047200,3097000,3152200,3227600,3302900,3371100,3438400,3501900,3560200,3605100,3634300,3656800,3674400,3678300,3684800,3704100,3733500,3763000,3802300,3845000,3869900,3889300,3916700,3935000,3965700,4028200,4098800,4163500,4216300,4254100,4297300,4342000,4377000,4433900,4515300,4584200,4631000,4682700,4732200,4774100,4801100,4825500,4851900,4895500,4950200,5001700,5032000,5064200,5106800,5139500,5167900,5201400,5232200,5248200,5269500,5312900,5378300,5436000,5486900,5556000,5629200,5730900,5847200,5916700,5923400,5930000,5942800,5953200,5935000,5878700,5838600,5828100,5834600,5848600,5860000,5851900,5847000,5845200,5809200,5761700,5752300,5779300
